"id","production_country"
"tm414709","'US'"
"tm414709","'DE'"
"ts79045","'US'"
"tm367250","'NL'"
"tm411507","'US'"
"ts39016","'US'"
"ts75749","'KR'"
"ts76486","'KR'"
"tm327199","'US'"
"tm409766","'GB'"
"tm409766","'US'"
"ts79026","'GB'"
"ts55194","'US'"
"ts82892","'GB'"
"tm420797","'US'"
"tm438502","'ES'"
"tm411958","'US'"
"tm322243","'CA'"
"tm322243","'US'"
"ts75355","'IT'"
"tm305437","'US'"
"ts76417","'BE'"
"ts57080","'US'"
"ts53367","'JP'"
"tm312577","'JP'"
"tm413049","'CN'"
"ts81885","'US'"
"ts80617","'TR'"
"tm346467","'US'"
"ts77787","'JP'"
"ts53101","'KR'"
"tm299790","'US'"
"tm219258","'CA'"
"tm219258","'IE'"
"ts85034","'US'"
"tm266652","'JP'"
"ts82372","'US'"
"ts83232","'PL'"
"tm244368","'US'"
"ts77799","'US'"
"ts86814","'US'"
"tm419733","'US'"
"tm352774","'US'"
"tm406881","'US'"
"ts80720","'CN'"
"tm317110","'KR'"
"ts78507","'US'"
"ts90994","'US'"
"tm437608","'US'"
"ts85175","'TH'"
"tm407827","'NL'"
"tm407827","'BE'"
"tm326723","'US'"
"ts81757","'MX'"
"tm241990","'JP'"
"tm285356","'US'"
"tm285356","'KH'"
"ts75157","'US'"
"tm324820","'FR'"
"tm324820","'JP'"
"ts53693","'GB'"
"ts85138","'US'"
"ts83251","'US'"
"ts55348","'US'"
"tm330869","'US'"
"tm330869","'GB'"
"ts83763","'GB'"
"ts86682","'US'"
"tm285340","'US'"
"ts78217","'ES'"
"tm270999","'US'"
"ts85659","'US'"
"ts77034","'CN'"
"ts224746","'AR'"
"tm349138","'US'"
"tm448122","'US'"
"ts58152","'ES'"
"ts83537","'PL'"
"ts55939","'SE'"
"ts85968","'PR'"
"tm315584","'JP'"
"tm420334","'US'"
"ts75620","'KR'"
"tm282910","'JP'"
"ts58175","'US'"
"tm425138","'JP'"
"tm307515","'US'"
"tm307515","'ES'"
"tm244519","'US'"
"tm244519","'CA'"
"tm244519","'CN'"
"tm347821","'US'"
"ts75002","'NO'"
"ts82770","'ES'"
"tm298779","'JP'"
"ts85170","'KR'"
"tm369179","'US'"
"ts81734","'CN'"
"ts75981","'GB'"
"ts75477","'US'"
"ts83502","'FR'"
"tm266685","'US'"
"tm409618","'US'"
"tm347530","'US'"
"ts57985","'US'"
"ts58297","'CA'"
"ts80959","'IN'"
"tm313974","'US'"
"ts81821","'CO'"
"tm359103","'JP'"
"ts78291","'DE'"
"tm1883","'CN'"
"tm1883","'US'"
"tm1883","'ES'"
"ts81414","'CN'"
"ts76793","'US'"
"ts95569","'US'"
"ts78231","'US'"
"ts321277","'US'"
"ts83790","'KR'"
"ts228255","'FR'"
"ts90869","'US'"
"tm271959","'US'"
"tm318200","'US'"
"ts78590","'BR'"
"tm375912","'GB'"
"tm407775","'FR'"
"ts236347","'JP'"
"tm436844","'US'"
"tm429163","'ES'"
"tm308090","'US'"
"ts78206","'KR'"
"tm427465","'US'"
"ts131579","'BE'"
"ts83489","'BR'"
"tm349529","'CU'"
"tm349529","'US'"
"tm372318","'FR'"
"ts75341","'JP'"
"tm299761","'ES'"
"ts57811","'JP'"
"ts75286","'US'"
"ts57148","'US'"
"ts83457","'ES'"
"tm348003","'BG'"
"tm348003","'US'"
"tm219252","'US'"
"tm294581","'US'"
"tm290831","'US'"
"tm425732","'US'"
"ts81526","'FR'"
"tm413557","'JP'"
"ts85837","'KR'"
"tm285295","'US'"
"ts88234","'GB'"
"tm366019","'PH'"
"tm350607","'CA'"
"tm350607","'US'"
"tm434917","'FR'"
"ts57464","'US'"
"tm368538","'FR'"
"tm445735","'US'"
"tm427293","'ES'"
"tm353742","'US'"
"tm353742","'BG'"
"tm311898","'CA'"
"tm311898","'US'"
"tm326624","'US'"
"tm326624","'DK'"
"tm326624","'GB'"
"ts56125","'MX'"
"ts53399","'CN'"
"tm443993","'ES'"
"ts82445","'CN'"
"ts80411","'KR'"
"ts55232","'JP'"
"tm420656","'GB'"
"tm420656","'US'"
"tm441198","'US'"
"tm430104","'KR'"
"ts309731","'ES'"
"ts309731","'IT'"
"tm285649","'TR'"
"tm285649","'US'"
"tm313293","'US'"
"tm357820","'US'"
"ts86949","'GB'"
"tm440996","'US'"
"tm260272","'US'"
"ts82375","'JP'"
"ts82843","'US'"
"ts80479","'KR'"
"ts82268","'IN'"
"tm446424","'CA'"
"tm320727","'US'"
"ts78246","'GB'"
"ts90594","'US'"
"ts84833","'MX'"
"ts76603","'JP'"
"ts87194","'AU'"
"tm313487","'US'"
"tm357479","'US'"
"tm357479","'BG'"
"ts82631","'TH'"
"tm945283","'HK'"
"tm368310","'PE'"
"tm368310","'DE'"
"tm368310","'NO'"
"ts76753","'KR'"
"tm440415","'US'"
"ts77755","'US'"
"ts84646","'DK'"
"tm300054","'ES'"
"tm320670","'LU'"
"tm320670","'US'"
"tm320670","'FR'"
"ts81583","'KR'"
"tm233360","'IL'"
"tm443186","'US'"
"tm314705","'US'"
"tm324124","'US'"
"tm417440","'ES'"
"tm139564","'US'"
"ts79997","'KR'"
"tm327540","'CA'"
"tm327540","'GB'"
"tm327540","'US'"
"ts82424","'US'"
"tm371630","'DE'"
"ts53166","'US'"
"ts76478","'KR'"
"tm1075596","'US'"
"tm344886","'IL'"
"tm344886","'MA'"
"tm344886","'US'"
"tm344886","'BG'"
"tm344886","'GB'"
"ts85202","'US'"
"ts36650","'ES'"
"tm420989","'US'"
"tm270490","'US'"
"tm325102","'US'"
"tm426202","'US'"
"tm313988","'US'"
"ts75750","'KR'"
"tm404690","'US'"
"ts77545","'US'"
"ts75718","'US'"
"tm376903","'AR'"
"tm376903","'CL'"
"tm359713","'US'"
"ts116101","'GB'"
"ts57300","'US'"
"ts85967","'US'"
"ts9075","'US'"
"ts80313","'US'"
"tm238377","'US'"
"tm285171","'US'"
"tm363231","'JP'"
"ts79679","'TR'"
"ts82298","'KR'"
"ts84645","'US'"
"ts78299","'US'"
"tm424032","'AR'"
"tm424032","'ES'"
"tm421776","'US'"
"ts74962","'CA'"
"tm322569","'US'"
"tm266702","'FR'"
"tm307776","'IN'"
"ts77014","'TR'"
"ts82181","'JP'"
"tm426569","'AR'"
"tm426569","'ES'"
"tm426569","'UY'"
"tm414447","'TW'"
"tm311319","'HK'"
"tm311319","'CN'"
"ts54050","'US'"
"ts80090","'JP'"
"tm839847","'US'"
"ts87599","'CN'"
"tm405849","'JP'"
"tm405849","'CN'"
"tm344336","'FR'"
"ts84799","'ES'"
"tm406831","'JP'"
"ts79086","'US'"
"tm423761","'US'"
"ts82127","'JP'"
"tm374845","'JP'"
"ts78053","'JP'"
"tm311995","'KR'"
"tm366590","'IN'"
"tm366590","'US'"
"ts78031","'PL'"
"tm515157","'US'"
"tm434727","'US'"
"tm361770","'US'"
"tm371952","'IN'"
"tm306811","'US'"
"tm306811","'AU'"
"tm425884","'US'"
"ts311958","'KR'"
"tm307612","'US'"
"tm366820","'US'"
"tm311789","'US'"
"tm244300","'DE'"
"ts85732","'US'"
"ts55627","'US'"
"tm448479","'QA'"
"tm448479","'TN'"
"tm448479","'FR'"
"tm301024","'FR'"
"ts80059","'GB'"
"tm317491","'IN'"
"ts56933","'NZ'"
"tm327053","'BR'"
"tm419496","'IN'"
"ts118696","'KR'"
"tm410748","'US'"
"ts79219","'US'"
"tm299764","'ES'"
"tm299764","'MX'"
"tm408941","'IE'"
"ts85183","'BR'"
"ts88821","'CN'"
"tm444469","'PH'"
"tm444469","'SG'"
"ts84135","'MX'"
"ts86067","'US'"
"ts76245","'MX'"
"tm412273","'XX'"
"tm365122","'US'"
"tm365122","'AE'"
"tm309903","'DE'"
"tm309903","'DK'"
"tm309903","'NL'"
"tm309903","'GB'"
"tm362121","'NL'"
"tm362121","'MX'"
"ts56033","'CO'"
"ts56636","'KR'"
"ts92825","'US'"
"ts76509","'US'"
"tm321628","'AU'"
"tm299504","'ES'"
"ts55978","'JP'"
"tm346939","'US'"
"ts77520","'JP'"
"tm326704","'IN'"
"tm365824","'IN'"
"ts85236","'NG'"
"tm407295","'US'"
"tm357552","'US'"
"ts78789","'JP'"
"tm438995","'US'"
"tm404475","'US'"
"tm244274","'US'"
"ts82867","'US'"
"tm376234","'ES'"
"ts86164","'JP'"
"ts74959","'AU'"
"tm314829","'US'"
"tm327622","'US'"
"ts78913","'KR'"
"ts84780","'CO'"
"ts85822","'IN'"
"tm371959","'US'"
"tm313120","'US'"
"tm429208","'CA'"
"tm429208","'CN'"
"ts76949","'CA'"
"ts76511","'GB'"
"tm362180","'US'"
"ts53516","'US'"
"tm372305","'US'"
"tm326773","'ES'"
"tm407714","'FR'"
"tm318641","'US'"
"tm408306","'CA'"
"tm233485","'US'"
"ts84346","'US'"
"ts84346","'MX'"
"tm363329","'CA'"
"tm328175","'FR'"
"ts90880","'IT'"
"tm344173","'US'"
"ts57913","'KR'"
"tm307843","'IN'"
"tm441060","'US'"
"ts89336","'US'"
"ts58442","'KR'"
"ts84772","'JP'"
"tm370628","'US'"
"tm300027","'ES'"
"ts80030","'US'"
"tm406098","'NO'"
"tm406098","'SE'"
"tm406098","'DK'"
"tm406098","'NL'"
"ts77405","'KR'"
"tm300056","'ES'"
"tm355666","'US'"
"ts111582","'ES'"
"tm244292","'DE'"
"ts85126","'US'"
"tm313712","'IN'"
"ts70631","'JP'"
"tm359714","'US'"
"tm336712","'US'"
"tm376015","'US'"
"tm348010","'US'"
"ts83213","'CN'"
"tm238587","'US'"
"tm238587","'DE'"
"tm238587","'ZA'"
"tm372662","'ES'"
"tm438994","'US'"
"ts82419","'US'"
"tm279585","'US'"
"tm270987","'CA'"
"tm270987","'FR'"
"tm374216","'US'"
"tm362074","'IS'"
"tm362074","'SE'"
"tm362074","'BE'"
"ts86945","'US'"
"ts55484","'KR'"
"ts74805","'US'"
"ts80042","'CA'"
"tm285298","'US'"
"ts80466","'GB'"
"ts89067","'JP'"
"ts78145","'US'"
"tm263427","'DE'"
"tm263427","'ES'"
"ts77770","'JP'"
"tm421335","'US'"
"tm428453","'CN'"
"tm428453","'FR'"
"tm428453","'TW'"
"tm428453","'US'"
"tm371741","'CO'"
"ts80600","'MX'"
"tm295177","'ES'"
"ts80413","'KR'"
"tm299783","'ES'"
"ts83925","'AR'"
"tm313748","'US'"
"ts79585","'US'"
"tm444043","'CA'"
"ts83554","'US'"
"tm287041","'KH'"
"tm327652","'US'"
"tm416620","'ES'"
"tm416620","'FR'"
"tm354644","'ES'"
"ts82565","'RU'"
"tm299730","'KR'"
"tm331117","'BE'"
"tm331117","'FR'"
"tm417317","'IN'"
"tm359150","'BE'"
"tm359150","'FR'"
"tm359150","'IT'"
"ts79409","'JP'"
"tm358666","'DE'"
"tm358666","'CH'"
"ts53264","'KR'"
"ts83359","'KR'"
"ts83071","'BR'"
"tm300447","'US'"
"ts84484","'US'"
"ts75012","'JP'"
"ts80208","'ES'"
"tm463806","'US'"
"tm350887","'CA'"
"tm289882","'PH'"
"tm296398","'KR'"
"tm440946","'CA'"
"tm361743","'JP'"
"tm361743","'KR'"
"tm361743","'FR'"
"tm408104","'GB'"
"tm244521","'US'"
"tm414676","'BR'"
"tm321627","'AU'"
"tm307761","'IN'"
"tm428073","'ES'"
"ts83070","'US'"
"tm356563","'DE'"
"tm356563","'NZ'"
"tm356563","'GB'"
"tm365670","'PE'"
"tm415875","'FR'"
"ts82398","'US'"
"ts78353","'KR'"
"tm432838","'ES'"
"ts84977","'US'"
"tm427143","'US'"
"ts82296","'KR'"
"ts79330","'GB'"
"tm346398","'US'"
"tm376840","'US'"
"tm367473","'FR'"
"ts83430","'JP'"
"tm409942","'FR'"
"tm300440","'FR'"
"tm408890","'ES'"
"tm307950","'US'"
"tm375729","'CN'"
"tm313424","'IN'"
"tm426117","'IT'"
"tm244321","'MX'"
"tm244321","'US'"
"tm372610","'GB'"
"tm409456","'IN'"
"tm242108","'US'"
"ts95011","'US'"
"tm242765","'AU'"
"ts85276","'KR'"
"tm322210","'ES'"
"ts77467","'JP'"
"ts83814","'CO'"
"tm439854","'IN'"
"tm340587","'IN'"
"ts68146","'GB'"
"tm266705","'ES'"
"tm372891","'US'"
"ts78099","'AU'"
"ts78099","'US'"
"tm315850","'US'"
"tm421748","'IN'"
"tm353046","'US'"
"tm418039","'US'"
"tm324588","'US'"
"tm440678","'KR'"
"tm995893","'PS'"
"tm275437","'US'"
"ts268283","'JP'"
"ts89538","'ES'"
"ts89069","'US'"
"ts89069","'DK'"
"tm426983","'AT'"
"tm440278","'NG'"
"tm307774","'IN'"
"ts78707","'US'"
"tm299396","'ES'"
"ts75676","'ES'"
"tm366972","'KR'"
"tm307751","'IN'"
"tm367008","'US'"
"tm437631","'US'"
"ts80993","'CN'"
"tm445899","'PL'"
"tm445899","'US'"
"tm236659","'US'"
"tm305112","'KR'"
"tm353247","'IN'"
"ts80057","'JP'"
"ts55936","'KR'"
"tm477838","'KE'"
"tm375007","'US'"
"tm233484","'CN'"
"tm355724","'US'"
"tm496588","'GH'"
"ts82085","'JP'"
"ts81886","'US'"
"ts57281","'US'"
"ts82875","'JP'"
"tm363878","'IN'"
"ts80410","'JP'"
"ts55533","'MX'"
"ts57116","'AU'"
"tm347850","'US'"
"ts85250","'US'"
"tm411856","'US'"
"tm363003","'US'"
"tm348386","'US'"
"tm349752","'US'"
"tm372054","'ES'"
"tm440255","'PL'"
"tm372061","'IN'"
"tm372917","'IT'"
"tm372917","'CH'"
"tm372917","'VA'"
"tm372917","'FR'"
"tm372917","'DE'"
"tm411503","'US'"
"tm293867","'US'"
"ts84597","'US'"
"tm420800","'FR'"
"tm273600","'JP'"
"tm286532","'DE'"
"tm320817","'IN'"
"tm348568","'US'"
"tm348392","'PE'"
"tm348392","'GB'"
"tm348392","'US'"
"tm348392","'IL'"
"tm348392","'IT'"
"tm372486","'DE'"
"tm327708","'IN'"
"ts78767","'IT'"
"tm320489","'DE'"
"tm411467","'FR'"
"tm307767","'IN'"
"ts79707","'AR'"
"ts78692","'US'"
"tm432327","'IN'"
"ts81596","'SA'"
"ts81596","'SY'"
"ts81596","'AE'"
"ts84932","'BR'"
"ts84038","'US'"
"tm352705","'GB'"
"tm376801","'US'"
"tm306631","'US'"
"tm370447","'ES'"
"tm375962","'BR'"
"ts79856","'JP'"
"ts84782","'US'"
"ts84782","'KR'"
"ts83045","'CN'"
"tm414340","'US'"
"tm313118","'TR'"
"tm408871","'ES'"
"ts83204","'GB'"
"tm363787","'US'"
"tm409817","'IN'"
"tm409817","'FR'"
"ts80751","'US'"
"tm286520","'US'"
"tm244287","'IN'"
"ts74765","'IN'"
"tm364206","'BR'"
"tm411358","'US'"
"ts82559","'GB'"
"ts82559","'US'"
"tm283559","'PL'"
"ts75887","'GB'"
"ts89372","'KR'"
"tm363922","'RS'"
"tm363922","'PL'"
"tm363922","'RU'"
"ts81856","'BR'"
"ts250800","'BR'"
"ts76771","'US'"
"ts84335","'PL'"
"tm373873","'US'"
"tm366143","'IL'"
"tm372969","'IN'"
"ts93947","'AU'"
"ts82160","'US'"
"ts83247","'US'"
"tm405738","'ES'"
"tm405738","'AR'"
"ts86994","'GB'"
"tm319512","'ES'"
"tm374357","'AU'"
"tm326089","'IN'"
"ts80084","'JP'"
"ts76646","'JP'"
"ts75138","'KR'"
"tm445255","'IN'"
"ts75491","'US'"
"tm358609","'ES'"
"tm409494","'US'"
"tm366973","'US'"
"tm852185","'IN'"
"ts80342","'PH'"
"ts57291","'JP'"
"tm431760","'MY'"
"tm295558","'CL'"
"tm295558","'NL'"
"tm295558","'FR'"
"tm434883","'GB'"
"tm360945","'IN'"
"tm446206","'IE'"
"tm446206","'CA'"
"tm320785","'US'"
"tm314939","'ZA'"
"tm345767","'ES'"
"tm405901","'US'"
"tm445456","'IN'"
"tm322200","'ES'"
"tm358813","'US'"
"tm424888","'MX'"
"tm323195","'US'"
"tm244277","'IN'"
"tm314295","'US'"
"tm314295","'NL'"
"ts223078","'US'"
"tm368441","'IN'"
"tm325433","'AR'"
"tm325433","'ES'"
"tm444799","'CA'"
"tm359030","'XX'"
"tm233345","'US'"
"ts84985","'GB'"
"tm309115","'IN'"
"tm358242","'US'"
"tm320206","'US'"
"ts80671","'US'"
"tm358239","'US'"
"tm351688","'US'"
"tm362264","'TZ'"
"tm463827","'FR'"
"ts75357","'US'"
"ts85217","'US'"
"tm421125","'EG'"
"ts78757","'US'"
"tm311283","'US'"
"ts82192","'BR'"
"tm275004","'CA'"
"tm358949","'CA'"
"tm358949","'US'"
"ts85953","'US'"
"tm418870","'FR'"
"tm418870","'BE'"
"tm413955","'DK'"
"tm348073","'US'"
"tm359658","'ID'"
"tm357272","'US'"
"ts84167","'TW'"
"tm408892","'IT'"
"tm408892","'ES'"
"tm371619","'ID'"
"tm371619","'MY'"
"tm371619","'SG'"
"tm337040","'US'"
"tm361505","'CA'"
"ts317239","'JP'"
"ts86279","'US'"
"tm417111","'PE'"
"tm429984","'FR'"
"tm429984","'LU'"
"tm429984","'CA'"
"tm307551","'GB'"
"ts77219","'KR'"
"ts103638","'US'"
"tm449262","'IN'"
"ts76159","'CA'"
"tm412489","'FR'"
"tm412489","'QA'"
"tm412489","'TN'"
"tm412489","'BE'"
"tm407318","'MX'"
"tm429382","'US'"
"tm321073","'IN'"
"tm353627","'US'"
"ts58480","'US'"
"tm411313","'PL'"
"tm411313","'CH'"
"tm411313","'AL'"
"tm411313","'IT'"
"tm367264","'CZ'"
"tm367264","'US'"
"ts79988","'JP'"
"ts86302","'ID'"
"ts83710","'US'"
"ts55576","'US'"
"ts84330","'TH'"
"tm334949","'DE'"
"ts222363","'KR'"
"ts77011","'JP'"
"ts56251","'JP'"
"tm365961","'US'"
"tm413418","'IN'"
"ts84644","'US'"
"tm370440","'US'"
"tm328052","'FR'"
"tm359975","'KR'"
"ts95274","'FR'"
"tm348467","'AR'"
"tm348467","'FR'"
"tm326270","'US'"
"tm429567","'US'"
"tm413129","'PH'"
"tm444821","'IT'"
"tm443537","'IN'"
"tm435487","'ID'"
"tm422715","'IN'"
"tm558730","'US'"
"tm283322","'US'"
"tm356666","'US'"
"tm285329","'US'"
"tm422359","'PH'"
"tm357708","'KR'"
"tm311902","'US'"
"tm244310","'IN'"
"tm247631","'TR'"
"ts81485","'US'"
"tm366025","'FR'"
"tm428597","'US'"
"tm352033","'DE'"
"tm352033","'IT'"
"tm323602","'FR'"
"tm416121","'ID'"
"tm430281","'IN'"
"ts80692","'JP'"
"tm371622","'AR'"
"tm428483","'PH'"
"tm456983","'IN'"
"ts82323","'TW'"
"tm410298","'IT'"
"tm410298","'FR'"
"tm464947","'NG'"
"tm319310","'IN'"
"ts85660","'KR'"
"tm424898","'MX'"
"tm424898","'FI'"
"tm351201","'TR'"
"tm429377","'US'"
"tm299771","'FR'"
"tm324806","'US'"
"tm436171","'AR'"
"tm431928","'IN'"
"ts82705","'CA'"
"ts82705","'BR'"
"tm363088","'GB'"
"tm375091","'US'"
"tm324204","'IN'"
"tm324204","'MX'"
"ts84200","'US'"
"tm370430","'US'"
"tm370430","'MX'"
"tm443034","'ES'"
"tm348281","'GB'"
"ts85618","'US'"
"tm445153","'IN'"
"tm407730","'ID'"
"tm320249","'US'"
"tm374226","'US'"
"tm319477","'US'"
"ts84179","'US'"
"tm518107","'NG'"
"tm245383","'US'"
"tm350971","'PE'"
"tm443283","'US'"
"tm279017","'US'"
"tm349656","'BR'"
"tm349656","'DK'"
"tm349656","'FR'"
"tm349656","'DE'"
"tm349656","'PL'"
"tm349656","'AR'"
"tm512751","'NG'"
"tm353875","'BR'"
"tm327219","'US'"
"tm843944","'MX'"
"tm504329","'US'"
"tm504329","'NG'"
"tm431081","'NG'"
"tm446987","'GB'"
"tm375547","'ES'"
"tm348175","'IE'"
"tm351720","'US'"
"tm351720","'BE'"
"tm351720","'GB'"
"tm492277","'ID'"
"tm461349","'US'"
"tm425748","'ZW'"
"tm411257","'US'"
"tm403197","'LB'"
"tm368729","'IN'"
"tm138667","'IN'"
"tm314272","'BR'"
"tm436266","'NZ'"
"tm447750","'JP'"
"tm432313","'IN'"
"tm433215","'PH'"
"tm408781","'PK'"
"tm429186","'ES'"
"tm459024","'IT'"
"tm459024","'AR'"
"tm411288","'NG'"
"tm411288","'US'"
"ts85515","'TH'"
"tm481188","'NG'"
"ts83820","'TH'"
"tm313472","'AR'"
"tm430057","'AT'"
"tm430057","'IQ'"
"tm430057","'US'"
"tm316744","'US'"
"tm361312","'US'"
"ts84372","'KR'"
"tm407349","'BR'"
"tm327951","'ID'"
"tm447261","'US'"
"tm321149","'BR'"
"tm684591","'AE'"
"tm360618","'GE'"
"tm197806","'US'"
"tm404449","'MX'"
"tm352865","'XX'"
"tm412515","'AR'"
"tm412515","'IT'"
"tm415938","'MX'"
"tm364417","'PL'"
"tm344562","'LB'"
"tm317274","'PH'"
"tm444257","'IN'"
"tm348845","'US'"
"tm361588","'CA'"
"tm434676","'US'"
"tm346867","'US'"
"ts84341","'TW'"
"tm319127","'IN'"
"tm319127","'US'"
"ts83663","'TW'"
"tm416458","'MX'"
"tm409376","'CO'"
"ts81857","'MX'"
"tm430660","'MY'"
"tm447263","'US'"
"ts272185","'KR'"
"tm421161","'US'"
"tm347060","'IN'"
"tm478147","'NG'"
"tm478147","'NO'"
"ts82564","'JP'"
"tm374656","'US'"
"tm430059","'PH'"
"tm434179","'ES'"
"tm443073","'US'"
"tm445258","'XX'"
"ts81632","'TW'"
"tm346334","'IS'"
"tm346334","'GB'"
"tm294696","'TR'"
"ts236619","'US'"
"tm332500","'PH'"
"tm325610","'US'"
"tm351505","'KR'"
"tm423315","'PE'"
"tm423593","'ID'"
"tm434126","'BR'"
"ts87591","'US'"
"tm332572","'IN'"
"tm411508","'IN'"
"tm439678","'AR'"
"tm311193","'EG'"
"tm430426","'EG'"
"tm418894","'MX'"
"ts58061","'CN'"
"ts75320","'TW'"
"ts119220","'US'"
"tm446104","'PH'"
"tm352951","'PH'"
"tm354136","'MX'"
"tm447514","'US'"
"tm374395","'IN'"
"tm376844","'MX'"
"tm376844","'CO'"
"tm426238","'MY'"
"tm346390","'US'"
"ts104093","'CA'"
"ts82887","'JP'"
"tm369315","'IN'"
"tm320756","'XX'"
"ts83407","'US'"
"tm345225","'IN'"
"tm408257","'AR'"
"tm408257","'US'"
"tm371188","'ID'"
"tm429174","'ES'"
"tm429174","'FR'"
"tm362047","'US'"
"tm351171","'TR'"
"tm434776","'US'"
"tm444576","'US'"
"tm814861","'IN'"
"tm431214","'KW'"
"tm363181","'IN'"
"ts86360","'CN'"
"tm466084","'FR'"
"tm413082","'US'"
"tm449860","'NG'"
"tm463592","'JP'"
"tm463592","'GB'"
"tm849937","'MU'"
"tm431169","'TW'"
"tm431169","'US'"
"tm835357","'MX'"
"tm428982","'EG'"
"tm476959","'LB'"
"tm458074","'BR'"
"tm353791","'PH'"
"tm246330","'IN'"
"tm426994","'IN'"
"tm364769","'NP'"
"tm364769","'IN'"
"tm442354","'IN'"
"tm423802","'AR'"
"tm426367","'MX'"
"tm312738","'IN'"
"tm358746","'CA'"
"tm416341","'JP'"
"tm368448","'ES'"
"tm420311","'BR'"
"tm316658","'US'"
"tm325650","'AU'"
"tm325650","'US'"
"tm325650","'CN'"
"tm424162","'TW'"
"tm368350","'FR'"
"tm368350","'IN'"
"tm368350","'SG'"
"tm438105","'CZ'"
"tm373864","'AR'"
"tm323300","'US'"
"tm422510","'EG'"
"tm327619","'IN'"
"tm407881","'FR'"
"tm440208","'TZ'"
"tm435333","'JP'"
"tm367105","'CO'"
"tm307698","'PH'"
"tm373134","'TR'"
"tm352642","'LB'"
"tm352642","'PS'"
"tm446558","'TR'"
"tm336227","'ZA'"
"tm242887","'IN'"
"tm413266","'JP'"
"tm413266","'US'"
"tm413266","'CA'"
"tm1063790","'CM'"
"tm438423","'PH'"
"tm447328","'US'"
"tm376421","'JP'"
"tm411649","'IN'"
"tm364525","'US'"
"tm328041","'BD'"
"tm328041","'IN'"
"tm445852","'XX'"
"tm479734","'CA'"
"tm479734","'ZA'"
"tm438005","'PH'"
"tm436704","'US'"
"tm348191","'PH'"
"tm701033","'CZ'"
"tm469399","'IN'"
"tm305227","'MX'"
"tm350116","'IN'"
"tm361161","'GB'"
"tm349418","'NG'"
"tm450512","'PK'"
"tm415245","'MY'"
"tm479933","'XX'"
"tm345960","'MX'"
"tm417488","'EG'"
"tm370781","'CL'"
"tm362878","'ID'"
"tm358370","'IN'"
"tm369453","'MX'"
"tm358188","'MX'"
"tm442805","'TR'"
"tm307383","'FR'"
"tm307383","'PS'"
"tm307383","'CH'"
"tm307383","'QA'"
"tm478701","'NG'"
"tm414746","'MX'"
"tm324753","'BR'"
"tm314138","'BR'"
"ts81828","'US'"
"tm429383","'KR'"
"ts55735","'TW'"
"tm244473","'NL'"
"tm244473","'JO'"
"tm244473","'DE'"
"tm478654","'US'"
"ts80859","'CN'"
"tm460198","'NG'"
"tm369210","'CO'"
"tm404569","'IN'"
"tm321563","'GB'"
"tm321563","'DK'"
"tm321563","'GR'"
"tm367613","'IN'"
"tm350945","'ID'"
"tm478967","'AE'"
"tm438250","'MX'"
"tm438250","'AR'"
"tm369456","'XX'"
"tm368284","'CO'"
"tm376709","'US'"
"tm376709","'CL'"
"tm376709","'MX'"
"tm316923","'ID'"
"tm375836","'LB'"
"tm480647","'KG'"
"tm450769","'IN'"
"tm362737","'CH'"
"ts81827","'US'"
"tm452767","'XX'"
"tm430666","'MY'"
"tm369079","'US'"
"tm416134","'AR'"
"tm404828","'KR'"
"tm321035","'EG'"
"tm441915","'US'"
"tm361633","'GH'"
"ts229123","'IN'"
"tm368006","'US'"
"tm840936","'XX'"
"tm430459","'MX'"
"tm440324","'CO'"
"ts78444","'US'"
"tm1146751","'TZ'"
"tm411528","'US'"
"ts84555","'MX'"
"tm153164","'IN'"
"tm320949","'MX'"
"tm428877","'TR'"
"tm314677","'MX'"
"ts54112","'TW'"
"tm306680","'XX'"
"tm430748","'IN'"
"tm369452","'AR'"
"tm471288","'ZA'"
"tm444907","'IN'"
"tm491499","'AE'"
"tm493814","'ID'"
"tm404610","'US'"
"tm465864","'AE'"
"ts82591","'JP'"
"tm433087","'MY'"
"tm336084","'IN'"
"tm360763","'ID'"
"tm370472","'XX'"
"tm368697","'PH'"
"ts250172","'BR'"
"tm420789","'IN'"
"ts97584","'US'"
"tm458186","'BD'"
"tm430496","'US'"
"tm327926","'AE'"
"tm327926","'LB'"
"tm327636","'US'"
"tm1039422","'GB'"
"tm366383","'TR'"
"tm349134","'CL'"
"tm285712","'US'"
"tm834886","'KW'"
"tm494577","'NG'"
"tm426260","'ID'"
"ts76645","'US'"
"ts216746","'US'"
"ts89840","'US'"
"tm441050","'US'"
"tm441050","'GB'"
"ts87466","'JP'"
"ts88361","'US'"
"ts87248","'US'"
"ts90311","'JP'"
"ts80962","'US'"
"ts86497","'US'"
"ts254656","'US'"
"ts57327","'US'"
"ts216679","'US'"
"ts237109","'MX'"
"ts81007","'GB'"
"tm510203","'US'"
"ts86912","'US'"
"ts252505","'US'"
"ts191559","'US'"
"ts89259","'US'"
"ts83555","'US'"
"ts82915","'GB'"
"ts82914","'US'"
"ts215046","'LU'"
"ts90234","'US'"
"ts88613","'GB'"
"ts81120","'US'"
"ts87953","'US'"
"ts235655","'US'"
"ts84146","'US'"
"tm681578","'US'"
"ts221904","'US'"
"ts55762","'KR'"
"tm369594","'US'"
"ts308516","'ZA'"
"tm244149","'US'"
"ts100116","'CA'"
"ts219101","'FR'"
"ts87453","'US'"
"ts222988","'AU'"
"ts235758","'US'"
"tm496322","'US'"
"ts224901","'GB'"
"tm863808","'ZA'"
